old_name	read_filename	metaG_T	mapping_id	PANGAEA_ID
TARA_148_SRF_0.22-3_T	BEZ_ACIAOSW_8_C4VJ6ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ACIAOSW_8_C4VJ6ACXX.IND10	TARA_B100001741
TARA_148b_MES_0.22-3_T	BEZ_ACKAOSW_2_C4VBLACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ACKAOSW_2_C4VBLACXX.IND1	TARA_B100001750
TARA_148b_MES_0.22-3_T	BEZ_ACKAOSW_7_C7RH7ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ACKAOSW_7_C7RH7ACXX.IND1	TARA_B100001750
TARA_149_SRF_0.22-3_T	BEZ_ACLAOSW_2_C4VBLACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ACLAOSW_2_C4VBLACXX.IND2	TARA_B100001758
TARA_149_SRF_0.22-3_T	BEZ_ACLAOSW_8_C7RH7ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ACLAOSW_8_C7RH7ACXX.IND2	TARA_B100001758
TARA_149_MES_0.22-3_T	BEZ_ACMAOSW_1_C7R7GACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ACMAOSW_1_C7R7GACXX.IND5	TARA_B100001765
TARA_149_MES_0.22-3_T	BEZ_ACMAOSW_3_C5NN3ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ACMAOSW_3_C5NN3ACXX.IND5	TARA_B100001765
TARA_150_SRF_0.22-3_T	BEZ_ACNAOSW_2_C4VBLACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ACNAOSW_2_C4VBLACXX.IND3	TARA_B100001769
TARA_150_SRF_0.22-3_T	BEZ_ACNAOSW_2_C7R7GACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ACNAOSW_2_C7R7GACXX.IND3	TARA_B100001769
TARA_151_SRF_0.22-3_T	BEZ_ACPAOSW_3_C7R7GACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ACPAOSW_3_C7R7GACXX.IND4	TARA_B100001564
TARA_151_SRF_0.22-3_T	BEZ_ACPAOSW_8_C4VJ6ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ACPAOSW_8_C4VJ6ACXX.IND4	TARA_B100001564
TARA_151_SRF_0.22-3_T	BEZ_ADAAOSW_1_C7BWPACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADAAOSW_1_C7BWPACXX.IND4	TARA_B100001565
TARA_151_SRF_0.22-3_T	BEZ_ADAAOSW_8_C7R7GACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADAAOSW_8_C7R7GACXX.IND4	TARA_B100001565
TARA_148_SRF_0.22-3_T	BEZ_ADBAOSW_3_C7BWPACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADBAOSW_3_C7BWPACXX.IND4	TARA_B100001742
TARA_150_SRF_0.22-3_T	BEZ_ADCAOSW_2_C7BWPACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADCAOSW_2_C7BWPACXX.IND5	TARA_B100001770
TARA_145_SRF_0.22-3_T	BEZ_ADDAOSW_3_C7BWPACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADDAOSW_3_C7BWPACXX.IND2	TARA_B100001135
TARA_145_SRF_0.22-3_T	BEZ_ADDAOSW_6_C7R7GACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADDAOSW_6_C7R7GACXX.IND2	TARA_B100001135
TARA_011_SRF_0.22-1.6_T	BEZ_ADGAOSW_3_C7BWPACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADGAOSW_3_C7BWPACXX.IND3	TARA_X100000009
TARA_011_SRF_0.22-1.6_T	BEZ_ADGAOSW_7_C7R7GACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADGAOSW_7_C7R7GACXX.IND3	TARA_X100000009
TARA_015_SRF_0.22-1.6_T	BEZ_ADHAOSW_1_C8D3YACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADHAOSW_1_C8D3YACXX.IND5	TARA_A200000327
TARA_015_SRF_0.22-1.6_T	BEZ_ADHAOSW_2_C8C37ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADHAOSW_2_C8C37ACXX.IND5	TARA_A200000327
TARA_016_SRF_0.22-1.6_T	BEZ_ADIAOSW_2_C8D3YACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADIAOSW_2_C8D3YACXX.IND11	TARA_A200000369
TARA_016_SRF_0.22-1.6_T	BEZ_ADIAOSW_3_C8C37ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADIAOSW_3_C8C37ACXX.IND11	TARA_A200000369
TARA_018_SRF_0.22-1.6_T	BEZ_ADKAOSW_3_C8D3YACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADKAOSW_3_C8D3YACXX.IND12	TARA_A100000165
TARA_018_SRF_0.22-1.6_T	BEZ_ADKAOSW_4_C8C37ACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADKAOSW_4_C8C37ACXX.IND12	TARA_A100000165
TARA_019_SRF_0.22-1.6_T	BEZ_ADLAOSW_4_C8D3YACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADLAOSW_4_C8D3YACXX.IND1	TARA_A100000220
TARA_019_SRF_0.22-1.6_T	BEZ_ADLAOSW_7_C8C37ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADLAOSW_7_C8C37ACXX.IND1	TARA_A100000220
TARA_022_DCM_0.22-1.6_T	BEZ_ADQAOSW_5_C8D3YACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADQAOSW_5_C8D3YACXX.IND5	TARA_S200002603
TARA_022_DCM_0.22-1.6_T	BEZ_ADQAOSW_6_C8C37ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADQAOSW_6_C8C37ACXX.IND5	TARA_S200002603
TARA_025_DCM_0.22-1.6_T	BEZ_ADVAOSW_8_C8C37ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADVAOSW_8_C8C37ACXX.IND9	TARA_E500000176
TARA_025_DCM_0.22-1.6_T	BEZ_ADVAOSW_8_C8D3YACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADVAOSW_8_C8D3YACXX.IND9	TARA_E500000176
TARA_031_SRF_0.22-1.6_T	BEZ_ADXAOSW_1_C8NELACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADXAOSW_1_C8NELACXX.IND10	TARA_A100001401
TARA_031_SRF_0.22-1.6_T	BEZ_ADXAOSW_5_C8C37ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ADXAOSW_5_C8C37ACXX.IND10	TARA_A100001401
TARA_032_SRF_0.22-1.6_T	BEZ_AEAAOSW_5_C8C37ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEAAOSW_5_C8C37ACXX.IND11	TARA_A100001026
TARA_032_SRF_0.22-1.6_T	BEZ_AEAAOSW_5_C8P5JACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEAAOSW_5_C8P5JACXX.IND11	TARA_A100001026
TARA_032_SRF_0.22-1.6_T	BEZ_AEAAOSW_6_C8P5JACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEAAOSW_6_C8P5JACXX.IND11	TARA_A100001026
TARA_032_SRF_0.22-1.6_T	BEZ_AEAAOSW_7_C8P5JACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEAAOSW_7_C8P5JACXX.IND11	TARA_A100001026
TARA_032_SRF_0.22-1.6_T	BEZ_AEAAOSW_8_C8P5JACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEAAOSW_8_C8P5JACXX.IND11	TARA_A100001026
TARA_033_SRF_0.22-1.6_T	BEZ_AECAOSW_2_C8NELACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AECAOSW_2_C8NELACXX.IND1	TARA_A100001195
TARA_033_SRF_0.22-1.6_T	BEZ_AECAOSW_8_C8C37ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AECAOSW_8_C8C37ACXX.IND1	TARA_A100001195
TARA_040_SRF_0.22-1.6_T	BEZ_AEIAOSW_1_C8C37ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEIAOSW_1_C8C37ACXX.IND6	TARA_B100000110
TARA_040_SRF_0.22-1.6_T	BEZ_AEIAOSW_3_C8NELACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEIAOSW_3_C8NELACXX.IND6	TARA_B100000110
TARA_040_ZZZ_0.22-1.6_T	BEZ_AEKAOSW_3_C8C37ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEKAOSW_3_C8C37ACXX.IND6	TARA_B100000112
TARA_040_ZZZ_0.22-1.6_T	BEZ_AEKAOSW_4_C8NELACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEKAOSW_4_C8NELACXX.IND6	TARA_B100000112
TARA_040_ZZZ_0.22-1.6_T	BEZ_AELAOSW_5_C8NELACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AELAOSW_5_C8NELACXX.IND6	TARA_B100000114
TARA_040_ZZZ_0.22-1.6_T	BEZ_AELAOSW_6_C8C37ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AELAOSW_6_C8C37ACXX.IND6	TARA_B100000114
TARA_040_ZZZ_0.22-1.6_T	BEZ_AEMAOSW_1_C8FY6ACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEMAOSW_1_C8FY6ACXX.IND7	TARA_B100000116
TARA_040_ZZZ_0.22-1.6_T	BEZ_AEMAOSW_7_C8F2AACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEMAOSW_7_C8F2AACXX.IND7	TARA_B100000116
TARA_040_ZZZ_0.22-1.6_T	BEZ_AEMAOSW_7_C8FCMACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEMAOSW_7_C8FCMACXX.IND7	TARA_B100000116
TARA_040_ZZZ_0.22-1.6_T	BEZ_AENAOSW_4_C8FJUACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AENAOSW_4_C8FJUACXX.IND8	TARA_B100000118
TARA_040_ZZZ_0.22-1.6_T	BEZ_AENAOSW_7_C8JE3ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AENAOSW_7_C8JE3ACXX.IND8	TARA_B100000118
TARA_040_MES_0.22-1.6_T	BEZ_AEPAOSW_6_C8NELACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEPAOSW_6_C8NELACXX.IND9	TARA_B100000120
TARA_040_MES_0.22-1.6_T	BEZ_AEPAOSW_7_C8C37ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEPAOSW_7_C8C37ACXX.IND9	TARA_B100000120
TARA_042_SRF_0.22-1.6_T	BEZ_AEQAOSW_6_C8C37ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEQAOSW_6_C8C37ACXX.IND10	TARA_B100000127
TARA_042_SRF_0.22-1.6_T	BEZ_AEQAOSW_7_C8NELACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEQAOSW_7_C8NELACXX.IND10	TARA_B100000127
TARA_042_DCM_0.22-1.6_T	BEZ_AERAOSW_6_C8C37ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AERAOSW_6_C8C37ACXX.IND11	TARA_B100000133
TARA_042_DCM_0.22-1.6_T	BEZ_AERAOSW_8_C8NELACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AERAOSW_8_C8NELACXX.IND11	TARA_B100000133
TARA_043_SRF_0.22-1.6_T	BEZ_AESAOSW_1_C8NACACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AESAOSW_1_C8NACACXX.IND12	TARA_B100000143
TARA_043_SRF_0.22-1.6_T	BEZ_AESAOSW_8_C8C37ACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AESAOSW_8_C8C37ACXX.IND12	TARA_B100000143
TARA_044_SRF_0.22-1.6_T	BEZ_AETAOSW_2_C8NACACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AETAOSW_2_C8NACACXX.IND1	TARA_B100000267
TARA_044_SRF_0.22-1.6_T	BEZ_AETAOSW_5_C8C37ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AETAOSW_5_C8C37ACXX.IND1	TARA_B100000267
TARA_046_SRF_0.22-1.6_T	BEZ_AEXAOSW_2_C8FY6ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEXAOSW_2_C8FY6ACXX.IND3	TARA_B100000261
TARA_046_SRF_0.22-1.6_T	BEZ_AEXAOSW_6_C8F2AACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEXAOSW_6_C8F2AACXX.IND3	TARA_B100000261
TARA_046_SRF_0.22-1.6_T	BEZ_AEXAOSW_6_C8FCMACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AEXAOSW_6_C8FCMACXX.IND3	TARA_B100000261
TARA_049_SRF_0.22-1.6_T	BEZ_AFBAOSW_2_C8NY9ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFBAOSW_2_C8NY9ACXX.IND6	TARA_B100000236
TARA_049_SRF_0.22-1.6_T	BEZ_AFBAOSW_3_C8NY9ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFBAOSW_3_C8NY9ACXX.IND6	TARA_B100000236
TARA_049_SRF_0.22-1.6_T	BEZ_AFBAOSW_4_C8NY9ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFBAOSW_4_C8NY9ACXX.IND6	TARA_B100000236
TARA_049_SRF_0.22-1.6_T	BEZ_AFBAOSW_5_C8NY9ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFBAOSW_5_C8NY9ACXX.IND6	TARA_B100000236
TARA_049_SRF_0.22-1.6_T	BEZ_AFBAOSW_6_C8F2AACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFBAOSW_6_C8F2AACXX.IND6	TARA_B100000236
TARA_049_SRF_0.22-1.6_T	BEZ_AFBAOSW_6_C8FCMACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFBAOSW_6_C8FCMACXX.IND6	TARA_B100000236
TARA_050_SRF_0.22-1.6_T	BEZ_AFCAOSW_3_C8FY6ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFCAOSW_3_C8FY6ACXX.IND5	TARA_B100000178
TARA_050_SRF_0.22-1.6_T	BEZ_AFCAOSW_7_C8F2AACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFCAOSW_7_C8F2AACXX.IND5	TARA_B100000178
TARA_050_SRF_0.22-1.6_T	BEZ_AFCAOSW_7_C8FCMACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFCAOSW_7_C8FCMACXX.IND5	TARA_B100000178
TARA_051_SRF_0.22-1.6_T	BEZ_AFDAOSW_4_C8FJUACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFDAOSW_4_C8FJUACXX.IND7	TARA_B100000194
TARA_051_SRF_0.22-1.6_T	BEZ_AFDAOSW_8_C8JE3ACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFDAOSW_8_C8JE3ACXX.IND7	TARA_B100000194
TARA_053_SRF_0.22-1.6_T	BEZ_AFFAOSW_4_C8FJUACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFFAOSW_4_C8FJUACXX.IND9	TARA_B100000353
TARA_053_SRF_0.22-1.6_T	BEZ_AFFAOSW_4_C8FY6ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFFAOSW_4_C8FY6ACXX.IND9	TARA_B100000353
TARA_054_SRF_0.22-1.6_T	BEZ_AFGAOSW_3_C8FJUACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFGAOSW_3_C8FJUACXX.IND10	TARA_B100000355
TARA_054_SRF_0.22-1.6_T	BEZ_AFGAOSW_5_C8FY6ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFGAOSW_5_C8FY6ACXX.IND10	TARA_B100000355
TARA_067_SRF_0.22-3_T	BEZ_AFSAOSW_6_C8F2AACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFSAOSW_6_C8F2AACXX.IND2	TARA_B100000493
TARA_067_SRF_0.22-3_T	BEZ_AFSAOSW_6_C8FCMACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFSAOSW_6_C8FCMACXX.IND2	TARA_B100000493
TARA_067_SRF_0.22-3_T	BEZ_AFSAOSW_6_C8FY6ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFSAOSW_6_C8FY6ACXX.IND2	TARA_B100000493
TARA_068_SRF_0.22-3_T	BEZ_AFVAOSW_2_C8C37ACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFVAOSW_2_C8C37ACXX.IND12	TARA_B100000473
TARA_068_SRF_0.22-3_T	BEZ_AFVAOSW_3_C8NACACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFVAOSW_3_C8NACACXX.IND12	TARA_B100000473
TARA_068_DCM_0.22-3_T	BEZ_AFXAOSW_4_C8NACACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFXAOSW_4_C8NACACXX.IND4	TARA_B100000480
TARA_068_DCM_0.22-3_T	BEZ_AFXAOSW_8_C8C37ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AFXAOSW_8_C8C37ACXX.IND4	TARA_B100000480
TARA_070_SRF_0.22-3_T	BEZ_AGAAOSW_3_C8FJUACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGAAOSW_3_C8FJUACXX.IND9	TARA_B100000457
TARA_070_SRF_0.22-3_T	BEZ_AGAAOSW_7_C8FY6ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGAAOSW_7_C8FY6ACXX.IND9	TARA_B100000457
TARA_070_MES_0.22-3_T	BEZ_AGBAOSW_5_C8FJUACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGBAOSW_5_C8FJUACXX.IND10	TARA_B100000444
TARA_070_MES_0.22-3_T	BEZ_AGBAOSW_8_C8FY6ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGBAOSW_8_C8FY6ACXX.IND10	TARA_B100000444
TARA_071_SRF_0.22-3_T	BEZ_AGCAOSW_1_C8NATACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGCAOSW_1_C8NATACXX.IND11	TARA_B100000436
TARA_071_SRF_0.22-3_T	BEZ_AGCAOSW_3_C8FJUACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGCAOSW_3_C8FJUACXX.IND11	TARA_B100000436
TARA_072_SRF_0.22-3_T	BEZ_AGDAOSW_2_C8NATACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGDAOSW_2_C8NATACXX.IND12	TARA_B100000420
TARA_072_SRF_0.22-3_T	BEZ_AGDAOSW_5_C8FJUACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGDAOSW_5_C8FJUACXX.IND12	TARA_B100000420
TARA_072_DCM_0.22-3_T	BEZ_AGEAOSW_3_C8NATACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGEAOSW_3_C8NATACXX.IND1	TARA_B100000422
TARA_072_DCM_0.22-3_T	BEZ_AGEAOSW_5_C8FJUACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGEAOSW_5_C8FJUACXX.IND1	TARA_B100000422
TARA_076_DCM_0.22-3_T	BEZ_AGGAOSW_4_C8NATACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGGAOSW_4_C8NATACXX.IND3	TARA_B100000515
TARA_076_DCM_0.22-3_T	BEZ_AGGAOSW_6_C8FJUACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGGAOSW_6_C8FJUACXX.IND3	TARA_B100000515
TARA_076_MES_0.22-3_T	BEZ_AGHAOSW_5_C8NATACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGHAOSW_5_C8NATACXX.IND4	TARA_B100000747
TARA_076_MES_0.22-3_T	BEZ_AGHAOSW_7_C8FJUACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGHAOSW_7_C8FJUACXX.IND4	TARA_B100000747
TARA_078_DCM_0.22-3_T	BEZ_AGIAOSW_1_C8C37ACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGIAOSW_1_C8C37ACXX.IND7	TARA_B100000526
TARA_078_DCM_0.22-3_T	BEZ_AGIAOSW_5_C8NACACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGIAOSW_5_C8NACACXX.IND7	TARA_B100000526
TARA_080_SRF_0.22-3_T	BEZ_AGLAOSW_2_C8C37ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGLAOSW_2_C8C37ACXX.IND8	TARA_B100000713
TARA_080_SRF_0.22-3_T	BEZ_AGLAOSW_6_C8NACACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGLAOSW_6_C8NACACXX.IND8	TARA_B100000713
TARA_081_SRF_0.22-3_T	BEZ_AGMAOSW_2_C8FJUACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGMAOSW_2_C8FJUACXX.IND6	TARA_B100000832
TARA_081_SRF_0.22-3_T	BEZ_AGMAOSW_6_C8NATACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGMAOSW_6_C8NATACXX.IND6	TARA_B100000832
TARA_081_DCM_0.22-3_T	BEZ_AGNAOSW_2_C8NY9ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGNAOSW_2_C8NY9ACXX.IND9	TARA_B100000834
TARA_081_DCM_0.22-3_T	BEZ_AGNAOSW_3_C8NY9ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGNAOSW_3_C8NY9ACXX.IND9	TARA_B100000834
TARA_081_DCM_0.22-3_T	BEZ_AGNAOSW_4_C8NY9ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGNAOSW_4_C8NY9ACXX.IND9	TARA_B100000834
TARA_081_DCM_0.22-3_T	BEZ_AGNAOSW_5_C8NY9ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGNAOSW_5_C8NY9ACXX.IND9	TARA_B100000834
TARA_081_DCM_0.22-3_T	BEZ_AGNAOSW_6_C8F2AACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGNAOSW_6_C8F2AACXX.IND9	TARA_B100000834
TARA_081_DCM_0.22-3_T	BEZ_AGNAOSW_6_C8FCMACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGNAOSW_6_C8FCMACXX.IND9	TARA_B100000834
TARA_083_SRF_0.22-3_T	BEZ_AGPAOSW_7_C8F2AACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGPAOSW_7_C8F2AACXX.IND10	TARA_B100000765
TARA_083_SRF_0.22-3_T	BEZ_AGPAOSW_7_C8FCMACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGPAOSW_7_C8FCMACXX.IND10	TARA_B100000765
TARA_083_SRF_0.22-3_T	BEZ_AGPAOSW_7_C8NATACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGPAOSW_7_C8NATACXX.IND10	TARA_B100000765
TARA_086_SRF_0.22-3_T	BEZ_AGRAOSW_1_C8NA4ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGRAOSW_1_C8NA4ACXX.IND11	TARA_B100000811
TARA_086_SRF_0.22-3_T	BEZ_AGRAOSW_7_C8F2AACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGRAOSW_7_C8F2AACXX.IND11	TARA_B100000811
TARA_086_SRF_0.22-3_T	BEZ_AGRAOSW_7_C8FCMACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGRAOSW_7_C8FCMACXX.IND11	TARA_B100000811
TARA_086_DCM_0.22-3_T	BEZ_AGSAOSW_2_C8NA4ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGSAOSW_2_C8NA4ACXX.IND8	TARA_B100000813
TARA_086_DCM_0.22-3_T	BEZ_AGSAOSW_3_C8FJUACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGSAOSW_3_C8FJUACXX.IND8	TARA_B100000813
